anon_sname,age_year,birth,start,end,statdate,status,age_at_statdate,mom_rank_birth,group_size_birth,mom_sci,mom_death_cat,competing_sibling_cat,drought_cat,mom_rank_birth_cat,group_size_birth_cat,mom_sci_cat,cumulative_adversity,cumulative_adversity_three_plus,avg_ordrank,avg_proprank,rain_anom,avg_group_size
130,8,11/22/05,11/22/13,11/21/14,9/13/15,1,9.807,13,23,0.142866163,0,0,0,1,0,0,1,1,14.4375,0.2309625,34.16808511,11.95188285
130,9,11/22/05,11/22/14,11/21/15,9/13/15,1,9.807,13,23,0.142866163,0,0,0,1,0,0,1,1,13,0.1429,-54.83191489,12.62975899
131,4,11/20/10,11/20/14,11/19/15,9/28/21,0,10.856,5,9,1.215554366,0,0,0,0,0,0,0,0,7.727272727,0.383181818,-54.63191489,12.63315881
131,5,11/20/10,11/20/15,11/19/16,9/28/21,0,10.856,5,9,1.215554366,0,0,0,0,0,0,0,0,8.833333333,0.443183333,73.96808511,13.71009306
131,6,11/20/10,11/20/16,11/19/17,9/28/21,0,10.856,5,9,1.215554366,0,0,0,0,0,0,0,0,8,0.507983333,-124.7659574,14.32032147
131,7,11/20/10,11/20/17,11/19/18,9/28/21,0,10.856,5,9,1.215554366,0,0,0,0,0,0,0,0,7.833333333,0.586775,240.5680851,14.49943503
131,8,11/20/10,11/20/18,11/19/19,9/28/21,0,10.856,5,9,1.215554366,0,0,0,0,0,0,0,0,8.166666667,0.5904,4.868085106,14.96231443
131,9,11/20/10,11/20/19,11/19/20,9/28/21,0,10.856,5,9,1.215554366,0,0,0,0,0,0,0,0,10.08333333,0.560083333,367.0680851,16.58639212
137,10,4/5/73,4/5/83,4/4/84,11/2/92,1,19.578,NA,26,NA,1,0,NA,NA,0,NA,NA,NA,19.08333333,0.0098,-110.0319149,16.22814208
137,11,4/5/73,4/5/84,4/4/85,11/2/92,1,19.578,NA,26,NA,1,0,NA,NA,0,NA,NA,NA,17.83333333,0.056216667,-108.5085106,15.69589041
137,12,4/5/73,4/5/85,4/4/86,11/2/92,1,19.578,NA,26,NA,1,0,NA,NA,0,NA,NA,NA,17.91666667,0.056075,-104.1319149,16.16164384
137,13,4/5/73,4/5/86,4/4/87,11/2/92,1,19.578,NA,26,NA,1,0,NA,NA,0,NA,NA,NA,19,0.052783333,-24.13191489,18.49726027
137,14,4/5/73,4/5/87,4/4/88,11/2/92,1,19.578,NA,26,NA,1,0,NA,NA,0,NA,NA,NA,17.25,0.058166667,11.76808511,18.30464481
137,15,4/5/73,4/5/88,4/4/89,11/2/92,1,19.578,NA,26,NA,1,0,NA,NA,0,NA,NA,NA,21.25,0.057983333,50.99148936,22.05342466
137,16,4/5/73,4/5/89,4/4/90,11/2/92,1,19.578,NA,26,NA,1,0,NA,NA,0,NA,NA,NA,23.72727273,0.042272727,200.2680851,22.44605263
141,5,1/10/84,1/10/89,1/9/90,3/11/89,1,5.166,6,22,1.032383524,0,1,1,0,0,0,2,2,14,0.4348,191.0680851,23.34931507
142,4,3/9/81,3/9/85,3/8/86,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,7.333333333,0.525666667,-95.93191489,16.08767123
142,5,3/9/81,3/9/86,3/8/87,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,10.33333333,0.435666667,-34.73191489,18.38630137
142,6,3/9/81,3/9/87,3/8/88,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,11.41666667,0.4239,-24.43191489,18.30054645
142,7,3/9/81,3/9/88,3/8/89,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,12.75,0.454825,85.67446809,21.68356164
142,8,3/9/81,3/9/89,3/8/90,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,13.91666667,0.390933333,146.2680851,23.33561644
142,9,3/9/81,3/9/90,3/8/91,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,14,0.357483333,-68.43191489,12.10376045
142,10,3/9/81,3/9/91,3/8/92,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,13.08333333,0.370466667,49.36808511,11.85382514
142,11,3/9/81,3/9/92,3/8/93,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,15.66666667,0.337733333,124.7744681,13.00273973
142,12,3/9/81,3/9/93,3/8/94,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,13.83333333,0.4079,-100.0319149,13.70273973
142,13,3/9/81,3/9/94,3/8/95,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,10.33333333,0.273226667,129.7680851,11.67450731
142,14,3/9/81,3/9/95,3/8/96,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,5.333333333,0.317433333,-59.03191489,9.184713376
142,15,3/9/81,3/9/96,3/8/97,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,6,0.375,-191.8255319,10.32827431
142,16,3/9/81,3/9/97,3/8/98,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,6.666666667,0.370833333,351.7680851,11.19281232
142,17,3/9/81,3/9/98,3/8/99,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,9.25,0.267408333,-15.33191489,12.15051903
142,18,3/9/81,3/9/99,3/8/00,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,10,0.1818,123.0680851,10.72198732
142,19,3/9/81,3/9/00,3/8/01,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,8.75,0.144083333,106.2744681,11.62540541
142,20,3/9/81,3/9/01,3/8/02,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,7,0.309008333,-153.1319149,12.12731115
142,21,3/9/81,3/9/02,3/8/03,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,7.333333333,0.240733333,6.168085106,12.66218397
142,22,3/9/81,3/9/03,3/8/04,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,8.75,0.21825,-62.53191489,14.07218124
142,23,3/9/81,3/9/04,3/8/05,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,11.16666667,0.2285,-119.3255319,16.39232877
142,24,3/9/81,3/9/05,3/8/06,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,11.33333333,0.205358333,-44.33191489,16.86902174
142,25,3/9/81,3/9/06,3/8/07,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,12.83333333,0.150083333,159.4680851,18.32986301
142,26,3/9/81,3/9/07,3/8/08,10/10/07,1,26.587,6,17,NA,0,0,0,0,0,NA,NA,NA,14,0.164271429,-193.4319149,19.88579235
143,5,2/4/86,2/4/91,2/3/92,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,14.08333333,0.318091667,34.66808511,11.85273973
143,6,2/4/86,2/4/92,2/3/93,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,17,0.2729,93.76808511,12.86543716
143,7,2/4/86,2/4/93,2/3/94,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,16.25,0.30785,-155.6319149,13.70753425
143,8,2/4/86,2/4/94,2/3/95,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,11.15384615,0.293869231,69.96808511,12.10064935
143,9,2/4/86,2/4/95,2/3/96,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,7.416666667,0.135441667,35.16808511,9.193103448
143,10,2/4/86,2/4/96,2/3/97,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,8.416666667,0.148841667,-126.3319149,10.16477916
143,11,2/4/86,2/4/97,2/3/98,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,9.583333333,0.26855,302.3680851,11.15915573
143,12,2/4/86,2/4/98,2/3/99,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,9.583333333,0.278691667,34.06808511,12.13773148
143,13,2/4/86,2/4/99,2/3/00,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,10,0.233533333,118.6680851,10.85990338
143,14,2/4/86,2/4/00,2/3/01,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,11.75,0.218975,79.36808511,11.46963998
143,15,2/4/86,2/4/01,2/3/02,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,13,0.2,-129.5319149,12.01930099
143,16,2/4/86,2/4/02,2/3/03,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,13.41666667,0.206691667,3.368085106,12.5987055
143,17,2/4/86,2/4/03,2/3/04,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,15.91666667,0.214866667,-70.53191489,13.886196
143,18,2/4/86,2/4/04,2/3/05,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,16.91666667,0.239366667,-143.6319149,16.25136612
143,19,2/4/86,2/4/05,2/3/06,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,19.08333333,0.241158333,-61.53191489,16.88315217
143,20,2/4/86,2/4/06,2/3/07,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,19.08333333,0.310966667,210.4680851,18.0969863
143,21,2/4/86,2/4/07,2/3/08,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,22.5,0.248258333,-196.5319149,19.8739726
143,23,2/4/86,2/4/09,2/3/10,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,20.33333333,0.290933333,30.06808511,18.46027397
143,24,2/4/86,2/4/10,2/3/11,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,21.5,0.28285,3.568085106,18.9578564
143,25,2/4/86,2/4/11,2/3/12,11/1/12,1,26.741,9,23,0.99123175,0,0,0,0,0,0,0,0,20.21428571,0.308764286,-76.93191489,14.96771654
144,4,6/6/88,6/6/92,6/5/93,5/26/94,1,5.969,11,33,0.982125544,1,1,0,0,0,0,2,2,16.66666667,0.3188,47.92340426,13.26369863
144,5,6/6/88,6/6/93,6/5/94,5/26/94,1,5.969,11,33,0.982125544,1,1,0,0,0,0,2,2,14.27272727,0.358627273,-16.43191489,13.72671233
145,4,7/11/98,7/11/02,7/10/03,3/19/09,1,10.689,10,25,1.229906108,0,0,0,0,0,0,0,0,16.125,0.16585,-2.931914894,12.85526316
145,5,7/11/98,7/11/03,7/10/04,3/19/09,1,10.689,10,25,1.229906108,0,0,0,0,0,0,0,0,17.33333333,0.175916667,-128.6319149,15.11371055
145,6,7/11/98,7/11/04,7/10/05,3/19/09,1,10.689,10,25,1.229906108,0,0,0,0,0,0,0,0,19.91666667,0.14825,5.278723404,16.7173913
145,7,7/11/98,7/11/05,7/10/06,3/19/09,1,10.689,10,25,1.229906108,0,0,0,0,0,0,0,0,22,0.144741667,-112.0319149,17.14739726
145,8,7/11/98,7/11/06,7/10/07,3/19/09,1,10.689,10,25,1.229906108,0,0,0,0,0,0,0,0,23.08333333,0.192191667,69.66808511,19.05589041
145,9,7/11/98,7/11/07,7/10/08,3/19/09,1,10.689,10,25,1.229906108,0,0,0,0,0,0,0,0,24.66666667,0.181541667,-147.4319149,19.89672131
148,5,10/9/94,10/9/99,10/8/00,10/4/11,1,16.986,11,28,0.395699323,0,0,0,0,0,0,0,0,12,0.154133333,-121.0319149,11.04713983
148,6,10/9/94,10/9/00,10/8/01,10/4/11,1,16.986,11,28,0.395699323,0,0,0,0,0,0,0,0,13.91666667,0.1341,175.2744681,11.98370137
148,7,10/9/94,10/9/01,10/8/02,10/4/11,1,16.986,11,28,0.395699323,0,0,0,0,0,0,0,0,14,0.1333,-76.23191489,12.33386838
148,8,10/9/94,10/9/02,10/8/03,10/4/11,1,16.986,11,28,0.395699323,0,0,0,0,0,0,0,0,17.16666667,0.110441667,-7.931914894,13.31770285
148,9,10/9/94,10/9/03,10/8/04,10/4/11,1,16.986,11,28,0.395699323,0,0,0,0,0,0,0,0,18.41666667,0.136016667,-128.4319149,15.60437158
148,10,10/9/94,10/9/04,10/8/05,10/4/11,1,16.986,11,28,0.395699323,0,0,0,0,0,0,0,0,21.25,0.121575,6.074468085,16.94184783
148,11,10/9/94,10/9/05,10/8/06,10/4/11,1,16.986,11,28,0.395699323,0,0,0,0,0,0,0,0,20.75,0.209141667,-113.0319149,17.36109589
148,12,10/9/94,10/9/06,10/8/07,10/4/11,1,16.986,11,28,0.395699323,0,0,0,0,0,0,0,0,22.91666667,0.222033333,72.86808511,19.56657534
148,13,10/9/94,10/9/07,10/8/08,10/4/11,1,16.986,11,28,0.395699323,0,0,0,0,0,0,0,0,22.5,0.256491667,-150.6319149,19.90382514
148,14,10/9/94,10/9/08,10/8/09,10/4/11,1,16.986,11,28,0.395699323,0,0,0,0,0,0,0,0,21,0.285,-197.1255319,18.91561644
148,15,10/9/94,10/9/09,10/8/10,10/4/11,1,16.986,11,28,0.395699323,0,0,0,0,0,0,0,0,17.5,0.410683333,201.1680851,19.44164384
148,16,10/9/94,10/9/10,10/8/11,10/4/11,1,16.986,11,28,0.395699323,0,0,0,0,0,0,0,0,17.76923077,0.384361538,-80.13191489,15.97688356
149,6,10/24/77,10/24/83,10/23/84,4/7/91,1,13.451,NA,11,NA,0,0,0,NA,0,NA,NA,NA,6.583333333,0.553958333,-181.9319149,15.98770492
149,7,10/24/77,10/24/84,10/23/85,4/7/91,1,13.451,NA,11,NA,0,0,0,NA,0,NA,NA,NA,6.666666667,0.52695,-41.11914894,15.9890411
149,8,10/24/77,10/24/85,10/23/86,4/7/91,1,13.451,NA,11,NA,0,0,0,NA,0,NA,NA,NA,9.916666667,0.411816667,-118.3319149,17.33013699
149,9,10/24/77,10/24/86,10/23/87,4/7/91,1,13.451,NA,11,NA,0,0,0,NA,0,NA,NA,NA,12.41666667,0.350583333,15.56808511,18.45068493
149,10,10/24/77,10/24/87,10/23/88,4/7/91,1,13.451,NA,11,NA,0,0,0,NA,0,NA,NA,NA,12.5,0.416758333,20.96808511,19.94672131
149,11,10/24/77,10/24/88,10/23/89,4/7/91,1,13.451,NA,11,NA,0,0,0,NA,0,NA,NA,NA,15,0.36855,114.6808511,23.3739726
149,12,10/24/77,10/24/89,10/23/90,4/7/91,1,13.451,NA,11,NA,0,0,0,NA,0,NA,NA,NA,14.91666667,0.30355,75.56808511,14.67525773
149,13,10/24/77,10/24/90,10/23/91,4/7/91,1,13.451,NA,11,NA,0,0,0,NA,0,NA,NA,NA,15,0.32664,4.968085106,11.85342466
150,4,12/24/82,12/24/86,12/23/87,6/21/91,1,8.49,5,23,NA,0,1,0,0,0,NA,NA,NA,7.857142857,0.627828571,-89.43191489,18.38082192
150,5,12/24/82,12/24/87,12/23/88,6/21/91,1,8.49,5,23,NA,0,1,0,0,0,NA,NA,NA,7.583333333,0.676616667,4.968085106,20.6352459
150,6,12/24/82,12/24/88,12/23/89,6/21/91,1,8.49,5,23,NA,0,1,0,0,0,NA,NA,NA,8.833333333,0.642416667,173.8489362,23.38356164
150,7,12/24/82,12/24/89,12/23/90,6/21/91,1,8.49,5,23,NA,0,1,0,0,0,NA,NA,NA,8.833333333,0.608158333,50.16808511,13.35147745
150,8,12/24/82,12/24/90,12/23/91,6/21/91,1,8.49,5,23,NA,0,1,0,0,0,NA,NA,NA,9,0.6152,61.76808511,11.88150685
151,4,8/9/93,8/9/97,8/8/98,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,5,0.613236364,424.3680851,11.75318656
151,5,8/9/93,8/9/98,8/8/99,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,5,0.6465,-5.631914894,11.44184752
151,6,8/9/93,8/9/99,8/8/00,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,5,0.599266667,-121.0319149,10.92637712
151,7,8/9/93,8/9/00,8/8/01,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,4.583333333,0.603725,175.3851064,11.89300847
151,8,8/9/93,8/9/01,8/8/02,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,3.25,0.729175,-81.23191489,12.25225704
151,9,8/9/93,8/9/02,8/8/03,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,3,0.77085,-2.931914894,13.0089568
151,10,8/9/93,8/9/03,8/8/04,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,4.583333333,0.689341667,-128.6319149,15.31584699
151,11,8/9/93,8/9/04,8/8/05,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,5,0.699633333,6.385106383,16.80326087
151,12,8/9/93,8/9/05,8/8/06,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,4.916666667,0.700775,-113.0319149,17.18136986
151,13,8/9/93,8/9/06,8/8/07,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,6,0.662233333,69.66808511,19.24547945
151,14,8/9/93,8/9/07,8/8/08,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,6,0.670166667,-147.4319149,19.90437158
151,15,8/9/93,8/9/08,8/8/09,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,6,0.6667,-197.0148936,19.26794521
151,16,8/9/93,8/9/09,8/8/10,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,6.833333333,0.674091667,201.1680851,19.05917808
151,17,8/9/93,8/9/10,8/8/11,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,5.923076923,0.690984615,-80.13191489,16.80434783
151,18,8/9/93,8/9/11,8/8/12,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,4,0.702291667,38.46808511,14.6159971
151,19,8/9/93,8/9/12,8/8/13,10/1/16,1,23.146,10,34,-0.864983931,0,0,0,0,0,1,1,1,5,0.6923,80.88510638,14.45458232
153,5,9/16/04,9/16/09,9/15/10,6/12/17,1,12.736,12,24,1.127513489,0,1,0,1,0,0,2,2,17.66666667,0.085916667,208.30625,19.27287671
153,6,9/16/04,9/16/10,9/15/11,6/12/17,1,12.736,12,24,1.127513489,0,1,0,1,0,0,2,2,15,0.100192857,-72.99375,16.32136602
153,7,9/16/04,9/16/11,9/15/12,6/12/17,1,12.736,12,24,1.127513489,0,1,0,1,0,0,2,2,12.25,0.062475,46.20625,14.5276873
153,8,9/16/04,9/16/12,9/15/13,6/12/17,1,12.736,12,24,1.127513489,0,1,0,1,0,0,2,2,13.91666667,0,87.30625,14.31075534
153,9,9/16/04,9/16/13,9/15/14,6/12/17,1,12.736,12,24,1.127513489,0,1,0,1,0,0,2,2,16.58333333,0,79.50625,12.14850037
153,10,9/16/04,9/16/14,9/15/15,6/12/17,1,12.736,12,24,1.127513489,0,1,0,1,0,0,2,2,19.41666667,0,-132.89375,12.38409245
153,11,9/16/04,9/16/15,9/15/16,6/12/17,1,12.736,12,24,1.127513489,0,1,0,1,0,0,2,2,20.08333333,0,133.90625,13.92011619
153,12,9/16/04,9/16/16,9/15/17,6/12/17,1,12.736,12,24,1.127513489,0,1,0,1,0,0,2,2,19.33333333,0,-133.39375,13.95852018
155,6,1/10/78,1/10/84,1/9/85,9/4/94,1,16.649,NA,10,NA,0,0,0,NA,0,NA,NA,NA,9.333333333,0.324766667,-210.5319149,15.79234973
155,7,1/10/78,1/10/85,1/9/86,9/4/94,1,16.649,NA,10,NA,0,0,0,NA,0,NA,NA,NA,9.25,0.329158333,-38.73191489,15.96164384
155,8,1/10/78,1/10/86,1/9/87,9/4/94,1,16.649,NA,10,NA,0,0,0,NA,0,NA,NA,NA,13,0.251741667,-14.23191489,18.10273973
155,9,1/10/78,1/10/87,1/9/88,9/4/94,1,16.649,NA,10,NA,0,0,0,NA,0,NA,NA,NA,14.91666667,0.223641667,-86.43191489,18.35616438
155,10,1/10/78,1/10/88,1/9/89,9/4/94,1,16.649,NA,10,NA,0,0,0,NA,0,NA,NA,NA,16,0.273908333,66.36808511,20.8442623
155,11,1/10/78,1/10/89,1/9/90,9/4/94,1,16.649,NA,10,NA,0,0,0,NA,0,NA,NA,NA,17.91666667,0.221975,191.0680851,23.34931507
155,12,1/10/78,1/10/90,1/9/91,9/4/94,1,16.649,NA,10,NA,0,0,0,NA,0,NA,NA,NA,17.16666667,0.194908333,-55.03191489,13.06515152
155,13,1/10/78,1/10/91,1/9/92,9/4/94,1,16.649,NA,10,NA,0,0,0,NA,0,NA,NA,NA,16.16666667,0.212591667,67.46808511,11.86986301
155,14,1/10/78,1/10/92,1/9/93,9/4/94,1,16.649,NA,10,NA,0,0,0,NA,0,NA,NA,NA,20.16666667,0.120058333,-134.2319149,12.79986339
155,15,1/10/78,1/10/93,1/9/94,9/4/94,1,16.649,NA,10,NA,0,0,0,NA,0,NA,NA,NA,21.16666667,0.090383333,72.36808511,13.66506849
155,16,1/10/78,1/10/94,1/9/95,9/4/94,1,16.649,NA,10,NA,0,0,0,NA,0,NA,NA,NA,17.75,0.062325,69.16808511,12.44422442
156,4,1/21/00,1/21/04,1/20/05,5/21/16,3,16.331,5,23,0.089598159,0,0,0,0,0,0,0,0,6,0.6257125,-127.4319149,16.16721311
156,5,1/21/00,1/21/05,1/20/06,5/21/16,3,16.331,5,23,0.089598159,0,0,0,0,0,0,0,0,5.916666667,0.621966667,-44.93191489,16.90597826
156,6,1/21/00,1/21/06,1/20/07,5/21/16,3,16.331,5,23,0.089598159,0,0,0,0,0,0,0,0,7.333333333,0.537125,188.8680851,17.99726027
156,7,1/21/00,1/21/07,1/20/08,5/21/16,3,16.331,5,23,0.089598159,0,0,0,0,0,0,0,0,8,0.543033333,-176.3319149,19.8509589
156,8,1/21/00,1/21/08,1/20/09,5/21/16,3,16.331,5,23,0.089598159,0,0,0,0,0,0,0,0,8,0.5333,-161.3319149,19.88688525
156,9,1/21/00,1/21/09,1/20/10,5/21/16,3,16.331,5,23,0.089598159,0,0,0,0,0,0,0,0,8.416666667,0.529858333,30.06808511,18.4909589
156,10,1/21/00,1/21/10,1/20/11,5/21/16,3,16.331,5,23,0.089598159,0,0,0,0,0,0,0,0,10.83333333,0.484658333,3.568085106,19.0513089
156,11,1/21/00,1/21/11,1/20/12,5/21/16,3,16.331,5,23,0.089598159,0,0,0,0,0,0,0,0,8.769230769,0.308169231,-76.93191489,15.08804781
156,12,1/21/00,1/21/12,1/20/13,5/21/16,3,16.331,5,23,0.089598159,0,0,0,0,0,0,0,0,9.272727273,0.296263636,93.76808511,14.8488544
157,4,10/30/01,10/30/05,10/29/06,5/16/20,3,18.543,4,17,-0.231159958,0,0,0,0,0,0,0,0,6.25,0.611275,-115.4319149,17.45479452
157,5,10/30/01,10/30/06,10/29/07,5/16/20,3,18.543,4,17,-0.231159958,0,0,0,0,0,0,0,0,7,0.603566667,76.16808511,19.64547945
157,6,10/30/01,10/30/07,10/29/08,5/16/20,3,18.543,4,17,-0.231159958,0,0,0,0,0,0,0,0,7,0.6,-151.5319149,19.89672131
157,7,10/30/01,10/30/08,10/29/09,5/16/20,3,18.543,4,17,-0.231159958,0,0,0,0,0,0,0,0,7,0.602083333,-201.2468085,18.78520548
157,8,10/30/01,10/30/09,10/29/10,5/16/20,3,18.543,4,17,-0.231159958,0,0,0,0,0,0,0,0,8.916666667,0.571908333,216.5680851,19.49454744
157,9,10/30/01,10/30/10,10/29/11,5/16/20,3,18.543,4,17,-0.231159958,0,0,0,0,0,0,0,0,7.461538462,0.530261538,-79.73191489,15.75052676
157,10,10/30/01,10/30/11,10/29/12,5/16/20,3,18.543,4,17,-0.231159958,0,0,0,0,0,0,0,0,6.833333333,0.462925,25.26808511,14.67780603
158,4,5/28/07,5/28/11,5/27/12,9/16/17,3,10.305,6,32,0.725321931,0,0,1,0,0,0,1,1,5,0.634366667,27.66808511,14.49853587
158,5,5/28/07,5/28/12,5/27/13,9/16/17,3,10.305,6,32,0.725321931,0,0,1,0,0,0,1,1,5.571428571,0.637385714,91.85106383,14.86473808
159,4,12/23/87,12/23/91,12/22/92,3/25/01,1,13.254,5,30,-0.766999074,0,0,0,0,0,1,1,1,11.83333333,0.496033333,-161.4319149,12.75204918
159,5,12/23/87,12/23/92,12/22/93,3/25/01,1,13.254,5,30,-0.766999074,0,0,0,0,0,1,1,1,10.5,0.575683333,99.82340426,13.62671233
159,6,12/23/87,12/23/93,12/22/94,3/25/01,1,13.254,5,30,-0.766999074,0,0,0,0,0,1,1,1,8.071428571,0.55685,44.36808511,12.69004676
159,7,12/23/87,12/23/94,12/22/95,3/25/01,1,13.254,5,30,-0.766999074,0,0,0,0,0,1,1,1,2.083333333,0.823383333,44.36808511,9.189467659
159,8,12/23/87,12/23/95,12/22/96,3/25/01,1,13.254,5,30,-0.766999074,0,0,0,0,0,1,1,1,3,0.741075,-95.53191489,10.00793201
159,9,12/23/87,12/23/96,12/22/97,3/25/01,1,13.254,5,30,-0.766999074,0,0,0,0,0,1,1,1,3.25,0.7375,102.8234043,11.13279908
159,10,12/23/87,12/23/97,12/22/98,3/25/01,1,13.254,5,30,-0.766999074,0,0,0,0,0,1,1,1,4,0.720091667,232.4680851,12.08275463
159,11,12/23/87,12/23/98,12/22/99,3/25/01,1,13.254,5,30,-0.766999074,0,0,0,0,0,1,1,1,4,0.732975,68.46808511,10.92973856
159,12,12/23/87,12/23/99,12/22/00,3/25/01,1,13.254,5,30,-0.766999074,0,0,0,0,0,1,1,1,4,0.6723,-94.63191489,11.26430085
159,13,12/23/87,12/23/00,12/22/01,3/25/01,1,13.254,5,30,-0.766999074,0,0,0,0,0,1,1,1,4,0.7,30.72340426,12.09043113
160,4,11/7/90,11/7/94,11/6/95,3/31/09,1,18.396,7,35,1.116688391,0,0,0,0,0,0,0,0,6,0.323971429,150.3680851,9.221082621
160,5,11/7/90,11/7/95,11/6/96,3/31/09,1,18.396,7,35,1.116688391,0,0,0,0,0,0,0,0,5,0.495116667,-90.13191489,9.895881007
160,6,11/7/90,11/7/96,11/6/97,3/31/09,1,18.396,7,35,1.116688391,0,0,0,0,0,0,0,0,5,0.641941667,-113.4638298,10.97137951
160,7,11/7/90,11/7/97,11/6/98,3/31/09,1,18.396,7,35,1.116688391,0,0,0,0,0,0,0,0,5,0.670183333,407.7680851,12.05100287
160,8,11/7/90,11/7/98,11/6/99,3/31/09,1,18.396,7,35,1.116688391,0,0,0,0,0,0,0,0,5,0.6465,28.36808511,11.03518417
160,9,11/7/90,11/7/99,11/6/00,3/31/09,1,18.396,7,35,1.116688391,0,0,0,0,0,0,0,0,5.916666667,0.62655,-154.2319149,11.12076271
160,10,11/7/90,11/7/00,11/6/01,3/31/09,1,18.396,7,35,1.116688391,0,0,0,0,0,0,0,0,7,0.6,200.0361702,12.04784437
160,11,11/7/90,11/7/01,11/6/02,3/31/09,1,18.396,7,35,1.116688391,0,0,0,0,0,0,0,0,7.083333333,0.596875,-93.43191489,12.33386838
160,12,11/7/90,11/7/02,11/6/03,3/31/09,1,18.396,7,35,1.116688391,0,0,0,0,0,0,0,0,8.583333333,0.5885,3.268085106,13.47312961
160,13,11/7/90,11/7/03,11/6/04,3/31/09,1,18.396,7,35,1.116688391,0,0,0,0,0,0,0,0,8.333333333,0.638916667,-138.6319149,15.7442623
160,14,11/7/90,11/7/04,11/6/05,3/31/09,1,18.396,7,35,1.116688391,0,0,0,0,0,0,0,0,10.83333333,0.578266667,4.436170213,16.98858696
